subject,predicate,object
http://dbpedia.org/resource/Wars_of_Alexander_the_Great,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Lysimachus
http://dbpedia.org/resource/Sculpture,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Art_of_ancient_Egypt
http://dbpedia.org/resource/Copts,http://dbpedia.org/ontology/populationPlace,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Goddess,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Proto-Indo-European_religion
http://dbpedia.org/resource/Plutarch,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Favorinus
Dynasty of ancient Egypt,P196,https://en.wikipedia.org/wiki/Fourth_Dynasty_of_Egypt
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/Macedon
http://dbpedia.org/resource/Macedonia_(terminology),http://dbpedia.org/property/label,http://dbpedia.org/resource/Ancient_Macedonians
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/ontology/spokenIn,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Plotinus,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Ammonius_Saccas
http://dbpedia.org/resource/Theatre_of_ancient_Greece,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dionysus
http://dbpedia.org/resource/Achaemenid_dynasty,http://dbpedia.org/property/estate,http://dbpedia.org/resource/Achaemenid_Empire
Amun,P67,Alexander the Great
http://dbpedia.org/resource/Constitution_of_Egypt,http://dbpedia.org/property/jurisdiction,http://dbpedia.org/resource/Egypt
Greek language,P102,https://en.wikipedia.org/wiki/Greek_language
http://dbpedia.org/resource/Plutarch,http://dbpedia.org/ontology/influenced,http://dbpedia.org/resource/Proclus
Roman province that encompassed most of modern-day Egypt,P67,https://en.wikipedia.org/wiki/Roman_Egypt
http://dbpedia.org/resource/Wars_of_the_Diadochi,http://dbpedia.org/property/commander,http://dbpedia.org/resource/Antigenes_(general)
http://dbpedia.org/resource/Plutarch,http://dbpedia.org/property/influences,http://dbpedia.org/resource/Philo_of_Larissa
Art of ancient Egypt,P196,Art produced by the ancient Egyptian civilization
http://dbpedia.org/resource/Osiris,http://dbpedia.org/property/parents,http://dbpedia.org/resource/Ipy_(goddess)
http://dbpedia.org/resource/Ptolemaic_Kingdom,http://dbpedia.org/property/commonLanguages,http://dbpedia.org/resource/Egyptian_language
http://dbpedia.org/resource/Gods,http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/resource/Deity
http://dbpedia.org/resource/Odin,http://dbpedia.org/property/greekEquivalent,http://dbpedia.org/resource/Hermes
Sphinx,P104,Egyptian mythological creature with the head of a human and the body of a lion
http://dbpedia.org/resource/Nephthys,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Nephthys
http://dbpedia.org/resource/Greeks,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Greek_language
Apis (deity),P196,Sacred bull in Egyptian mythology
Anubis,P196,Death god
http://dbpedia.org/resource/Aristotle,http://dbpedia.org/property/notableStudents,http://dbpedia.org/resource/Alexander_the_Great
Egyptian third pharaoh of the Nineteenth Dynasty,P67,https://en.wikipedia.org/wiki/Ramesses_II
http://dbpedia.org/resource/Osiris,http://dbpedia.org/property/siblings,http://dbpedia.org/resource/Set_(deity)
Time period of Ancient Egypt,P67,https://en.wikipedia.org/wiki/Late_Period_of_ancient_Egypt
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/after,http://dbpedia.org/resource/Philip_III_of_Macedon
Early Dynastic Period (Egypt),P196,Period of ancient Egyptian history
http://dbpedia.org/resource/Hieratic,http://dbpedia.org/property/children,http://dbpedia.org/resource/Demotic_(Egyptian)
http://dbpedia.org/resource/Asyut,http://dbpedia.org/ontology/subdivision,http://dbpedia.org/resource/Asyut_Governorate
Formal writing system used by the ancient Egyptians,P67,https://en.wikipedia.org/wiki/Egyptian_hieroglyphs
Serapis,P67,https://en.wikipedia.org/wiki/Serapis
http://dbpedia.org/resource/Ptolemaic_dynasty,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Ptolemaic_dynasty
"http://dbpedia.org/resource/Thebes,_Egypt",http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Senusret_I
http://dbpedia.org/resource/List_of_pharaohs,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Mentuhotep_IV
Early Dynastic Period (Egypt),P67,https://en.wikipedia.org/wiki/Early_Dynastic_Period_(Egypt)
http://dbpedia.org/resource/Wepwawet,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Wepwawet
http://dbpedia.org/resource/Macedonia_(ancient_kingdom),http://dbpedia.org/property/religion,http://dbpedia.org/resource/Ancient_Greek_religion
http://dbpedia.org/resource/Anput,http://dbpedia.org/property/offspring,http://dbpedia.org/resource/Kebechet
Osiris,P104,God of the afterlife in Egyptian mythology
http://dbpedia.org/resource/Cassander,http://dbpedia.org/property/father,http://dbpedia.org/resource/Antipater
"http://dbpedia.org/resource/Split,_Croatia",http://dbpedia.org/property/legend,http://dbpedia.org/resource/Byzantine_Empire
http://dbpedia.org/resource/Alexandria,http://dbpedia.org/property/subdivisionName,http://dbpedia.org/resource/Egypt
http://dbpedia.org/resource/Boeotia,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dionysus
http://dbpedia.org/resource/Mycenaean_Greek,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Hellenic_languages
http://dbpedia.org/resource/Mut,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Amun
http://dbpedia.org/resource/Babylon,http://dbpedia.org/property/location,http://dbpedia.org/resource/Iraq
http://dbpedia.org/resource/Canaan,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Ancient_Greece
Egyptian Greeks,P67,https://en.wikipedia.org/wiki/Egyptian_Greeks
http://dbpedia.org/resource/Menrva,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
http://dbpedia.org/resource/Greeks,http://dbpedia.org/ontology/populationPlace,http://dbpedia.org/resource/Canada
http://en.wikipedia.org/wiki/Egypt_(Roman_province),http://xmlns.com/foaf/0.1/primaryTopic,http://dbpedia.org/resource/Egypt_(Roman_province)
http://dbpedia.org/resource/Eumenes,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Second_War_of_the_Diadochi
http://dbpedia.org/resource/Mediterranean_Sea,http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/resource/Antalya
http://dbpedia.org/resource/Wars_of_Alexander_the_Great,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Cassander
http://dbpedia.org/resource/Battle_of_Chaeronea_(338_BC),http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Alexander_the_Great
Amun,P102,https://en.wikipedia.org/wiki/Amun
http://dbpedia.org/resource/Darius_III,http://dbpedia.org/ontology/successor,http://dbpedia.org/resource/Macedonian_Empire
Amenemhat I,P104,Pharaoh of Egypt
http://dbpedia.org/resource/Pontic_Greek,http://dbpedia.org/property/script,http://dbpedia.org/resource/Cyrillic_script
http://dbpedia.org/resource/Egyptian_language,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Menes
http://dbpedia.org/resource/Anubis,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Nephthys
http://dbpedia.org/resource/Modern_Greek,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Hellenic_languages
Ethnic group in Egypt,P196,https://en.wikipedia.org/wiki/Egyptian_Greeks
Akkadian language,P196,Extinct Semitic language of Mesopotamia
http://en.wikipedia.org/wiki/Proto-Greek_language,http://xmlns.com/foaf/0.1/primaryTopic,http://dbpedia.org/resource/Proto-Greek_language
http://dbpedia.org/resource/Horus,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Hathor
http://dbpedia.org/resource/Wars_of_Alexander_the_Great,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Perdiccas
http://dbpedia.org/resource/Mary_Simon,http://dbpedia.org/property/predecessor,http://dbpedia.org/resource/Julie_Payette
http://dbpedia.org/resource/Egypt,http://dbpedia.org/property/legislature,http://dbpedia.org/resource/Parliament_of_Egypt
http://dbpedia.org/resource/Philip_III_of_Macedon,http://dbpedia.org/property/successor,http://dbpedia.org/resource/Alexander_IV_of_Macedon
http://dbpedia.org/resource/Plutarch,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Philo_of_Larissa
http://dbpedia.org/resource/Proclus,http://dbpedia.org/property/influences,http://dbpedia.org/resource/Plotinus
http://dbpedia.org/resource/Cronus,http://dbpedia.org/property/offspring,http://dbpedia.org/resource/Demeter
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Hellenic_languages
http://dbpedia.org/resource/Belarusian_alphabet,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
Funerary art,P67,https://en.wikipedia.org/wiki/Funerary_art
http://dbpedia.org/resource/Djet,http://dbpedia.org/property/father,http://dbpedia.org/resource/Djer
Ptolemaic Kingdom,P104,Hellenistic kingdom in ancient Egypt from 305 to 30 BC
http://dbpedia.org/resource/Iraq,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Country
Coptic language,P196,Latest stage of the Egyptian language
http://dbpedia.org/resource/Plutarch,http://dbpedia.org/property/influences,http://dbpedia.org/resource/Arcesilaus
http://dbpedia.org/resource/Set_(deity),http://dbpedia.org/property/siblings,http://dbpedia.org/resource/Isis
Coptic language,P102,https://en.wikipedia.org/wiki/Coptic_language
http://dbpedia.org/resource/List_of_pharaohs,http://dbpedia.org/property/residence,http://dbpedia.org/resource/List_of_historical_capitals_of_Egypt
http://dbpedia.org/resource/Pakistan,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Country
Roman Egypt,P102,https://en.wikipedia.org/wiki/Roman_Egypt
http://dbpedia.org/resource/Egypt,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Egyptian_Arabic
http://dbpedia.org/resource/Favorinus,http://dbpedia.org/property/influenced,http://dbpedia.org/resource/Lucian
http://dbpedia.org/resource/List_of_pharaohs,http://dbpedia.org/property/style,http://dbpedia.org/resource/Ancient_Egyptian_royal_titulary
http://dbpedia.org/resource/Roman_Republic,http://dbpedia.org/property/commonLanguages,http://dbpedia.org/resource/Ancient_Greek
http://dbpedia.org/resource/United_States,http://dbpedia.org/property/label,http://dbpedia.org/resource/Pacific_Islander_Americans
http://dbpedia.org/resource/Narasimha,http://dbpedia.org/property/affiliation,http://dbpedia.org/resource/Vaishnavism
Gnosticism,P196,Early Christian and Jewish religious systems
http://dbpedia.org/resource/Ancient_Greek_architecture,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
Late Period of ancient Egypt,P67,https://en.wikipedia.org/wiki/Late_Period_of_ancient_Egypt
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/markDescription,http://dbpedia.org/resource/Alexandria
http://dbpedia.org/resource/Amun,http://dbpedia.org/property/consort,http://dbpedia.org/resource/Amunet
http://dbpedia.org/resource/Thinis,http://dbpedia.org/property/subdivisionType,http://dbpedia.org/resource/Nome_(Egypt)
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/property/ld,http://dbpedia.org/resource/Tsakonian_language
Anubis,P67,Late Period of ancient Egypt
http://dbpedia.org/resource/Plutarch,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Cicero
Egyptian pharaoh,P67,https://en.wikipedia.org/wiki/Hor-Aha
http://dbpedia.org/resource/Romanian_alphabet,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
http://dbpedia.org/resource/Darius_III,http://dbpedia.org/property/placeOfBurial,http://dbpedia.org/resource/Persepolis
http://dbpedia.org/resource/Philip_II_of_Macedon,http://dbpedia.org/ontology/parent,http://dbpedia.org/resource/Amyntas_III_of_Macedon
http://dbpedia.org/resource/Macedonia_(ancient_kingdom),http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Macedonia_(terminology)
http://dbpedia.org/resource/Parmenion,http://dbpedia.org/property/allegiance,http://dbpedia.org/resource/Macedonia_(ancient_kingdom)
http://dbpedia.org/resource/List_of_pharaohs,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Senusret_I
http://dbpedia.org/resource/Greeks,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Modern_Greek,http://dbpedia.org/property/script,http://dbpedia.org/resource/Greek_alphabet
Ptolemaic Kingdom,P67,https://en.wikipedia.org/wiki/Ptolemaic_Kingdom
http://dbpedia.org/resource/Aristotle,http://dbpedia.org/property/deathPlace,http://dbpedia.org/resource/Macedonia_(ancient_kingdom)
http://dbpedia.org/resource/Proto-Sinaitic_script,http://dbpedia.org/property/children,http://dbpedia.org/resource/Geʽez_script
http://dbpedia.org/resource/Narmer,http://dbpedia.org/property/successor,http://dbpedia.org/resource/Hor-Aha
http://dbpedia.org/resource/Olympias,http://dbpedia.org/property/father,http://dbpedia.org/resource/Neoptolemus_I_of_Epirus
http://dbpedia.org/resource/Arabic_script,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
Sacred bull in Egyptian mythology,P196,https://en.wikipedia.org/wiki/Apis_(deity)
http://dbpedia.org/resource/Ammonius_Saccas,http://dbpedia.org/property/birthPlace,http://dbpedia.org/resource/Egypt_(Roman_province)
http://en.wikipedia.org/wiki/Egyptian_hieroglyphs,http://xmlns.com/foaf/0.1/primaryTopic,http://dbpedia.org/resource/Egyptian_hieroglyphs
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/markDescription,http://dbpedia.org/resource/Babylon
http://dbpedia.org/resource/Macedonia_(ancient_kingdom),http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Zeus_Ammon
Anubis,P67,Roman Egypt
http://dbpedia.org/resource/Greece,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Ancient_Greek_architecture
Akkadian language,P67,Alexander the Great
http://dbpedia.org/resource/Horus,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Nut_(goddess)
King of Macedonia and conqueror of Achaemenid Persia (356–323 BC),P67,https://en.wikipedia.org/wiki/Alexander_the_Great
Plutarch,P196,Greek philosopher and historian (c. AD 46 – after AD 119)
http://dbpedia.org/resource/Punjab,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Pakistan
Anubis,P67,Amun
http://dbpedia.org/resource/Ancient_Egyptian_deities,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Gods
http://dbpedia.org/resource/Demotic_(Egyptian),http://dbpedia.org/property/children,http://dbpedia.org/resource/Coptic_alphabet
http://dbpedia.org/resource/Egyptian_pound,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Senusret_I
http://dbpedia.org/resource/Kebechet,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Kebechet
Ancient Greek religion,P102,https://en.wikipedia.org/wiki/Ancient_Greek_religion
Roman province that encompassed most of modern-day Egypt,P196,https://en.wikipedia.org/wiki/Roman_Egypt
http://dbpedia.org/resource/Caesarion,http://dbpedia.org/property/deathPlace,http://dbpedia.org/resource/Roman_Egypt
http://dbpedia.org/resource/Greek_alphabet,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
http://dbpedia.org/resource/Ptolemaic_Kingdom,http://dbpedia.org/property/governmentType,http://dbpedia.org/resource/Hellenistic_period
http://dbpedia.org/resource/Ptolemy_I_Soter,http://dbpedia.org/property/deathPlace,http://dbpedia.org/resource/Ptolemaic_Kingdom
Early Dynastic Period (Egypt),P102,https://en.wikipedia.org/wiki/Early_Dynastic_Period_(Egypt)
http://dbpedia.org/resource/Eurydice_of_Egypt,http://dbpedia.org/property/dynasty,http://dbpedia.org/resource/Ptolemaic_dynasty
"http://dbpedia.org/resource/Bilady,_Bilady,_Bilady",http://dbpedia.org/property/country,http://dbpedia.org/resource/Egypt
http://dbpedia.org/resource/Goddess,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Deity
http://dbpedia.org/resource/Egypt,http://dbpedia.org/property/leaderName,http://dbpedia.org/resource/Abdel_Fattah_el-Sisi
http://dbpedia.org/resource/Wars_of_Alexander_the_Great,http://dbpedia.org/ontology/commander,http://dbpedia.org/resource/Antigonus_I_Monophthalmus
http://dbpedia.org/resource/Phoenician_alphabet,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
Egyptian Greeks,P102,https://en.wikipedia.org/wiki/Egyptian_Greeks
http://dbpedia.org/resource/Demeter,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
http://dbpedia.org/resource/Hephaestion,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Alexander_Romance
Time period of Ancient Egypt,P196,https://en.wikipedia.org/wiki/Late_Period_of_ancient_Egypt
http://dbpedia.org/resource/Wars_of_the_Diadochi,http://dbpedia.org/property/commander,http://dbpedia.org/resource/Antipater
Anubis,P102,https://en.wikipedia.org/wiki/Anubis
http://dbpedia.org/resource/Ptolemy_I_Soter,http://dbpedia.org/property/predecessor,http://dbpedia.org/resource/Alexander_IV_of_Macedon
http://dbpedia.org/resource/Theophrastus,http://dbpedia.org/property/influences,http://dbpedia.org/resource/Aristotle
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/property/ancestor,http://dbpedia.org/resource/Proto-Greek
http://dbpedia.org/resource/Mut,http://dbpedia.org/property/parents,http://dbpedia.org/resource/Ra
http://dbpedia.org/resource/Ancient_South_Arabian_script,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Egyptian_hieroglyphs
http://dbpedia.org/resource/Ancient_Macedonians,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Amun-Ra
http://dbpedia.org/resource/Demetrius_Poliorcetes,http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/resource/Demetrius_I_of_Macedon
Extinct Semitic language of Mesopotamia,P67,https://en.wikipedia.org/wiki/Akkadian_language
http://dbpedia.org/resource/Set_(deity),http://dbpedia.org/property/parents,http://dbpedia.org/resource/Nut_(goddess)
http://dbpedia.org/resource/Alexander_IV_of_Macedon,http://dbpedia.org/property/after,http://dbpedia.org/resource/Ptolemy_I_Soter
http://dbpedia.org/resource/Metropolis,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Romania
http://dbpedia.org/resource/Scythia,http://dbpedia.org/property/era,http://dbpedia.org/resource/Hellenistic_period
http://dbpedia.org/resource/Plato,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Archytas
http://dbpedia.org/resource/Ptolemaic_Kingdom,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Alexandria
http://dbpedia.org/resource/Late_Period_of_ancient_Egypt,http://dbpedia.org/property/capital,"http://dbpedia.org/resource/Sais,_Egypt"
http://dbpedia.org/resource/Greek_language,http://dbpedia.org/property/script,http://dbpedia.org/resource/Greek_alphabet
http://dbpedia.org/resource/Pre-Greek_substrate,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Pre-Greek_substrate
http://dbpedia.org/resource/Egyptian_Greeks,http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/resource/Egyptiotes
http://dbpedia.org/resource/Pella,http://dbpedia.org/property/region,http://dbpedia.org/resource/Macedonia_(Greece)
http://dbpedia.org/resource/Amyntas_III_of_Macedon,http://dbpedia.org/property/successor,http://dbpedia.org/resource/Argaeus_II_of_Macedon
http://dbpedia.org/resource/Koine_Greek,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Attic_Greek
Djer,P104,Ancient Egyptian pharaoh of the First Dynasty
http://dbpedia.org/resource/Plato,http://dbpedia.org/ontology/notableIdea,http://dbpedia.org/resource/Transcendentals
http://dbpedia.org/resource/Alexandria_National_Museum,http://dbpedia.org/property/location,http://dbpedia.org/resource/Alexandria
http://dbpedia.org/resource/Albania,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Country
http://dbpedia.org/resource/Pre-Greek_substrate,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dionysus
http://dbpedia.org/resource/Ancient_Egypt,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hor-Aha
http://dbpedia.org/resource/Iraq,http://dbpedia.org/ontology/ethnicGroup,http://dbpedia.org/resource/Mandaeans
Death god,P196,https://en.wikipedia.org/wiki/Anubis
http://dbpedia.org/resource/Delos,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
Fourth Dynasty of Egypt,P67,Alexander the Great
Serapis,P102,https://en.wikipedia.org/wiki/Serapis
http://dbpedia.org/resource/Djet,http://dbpedia.org/property/predecessor,http://dbpedia.org/resource/Djer
http://dbpedia.org/resource/Pan_(god),http://dbpedia.org/property/romanEquivalent,http://dbpedia.org/resource/Faunus
http://dbpedia.org/resource/Iran,http://dbpedia.org/ontology/ethnicGroup,http://dbpedia.org/resource/Persians
http://dbpedia.org/resource/Mount_Olympus,http://dbpedia.org/property/location,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Perdiccas,http://dbpedia.org/property/before,http://dbpedia.org/resource/Alexander_the_Great
http://dbpedia.org/resource/Ptolemaic_dynasty,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Ptolemaic_Kingdom
http://en.wikipedia.org/wiki/Hermes,http://xmlns.com/foaf/0.1/primaryTopic,http://dbpedia.org/resource/Hermes
King of Macedonia and conqueror of Achaemenid Persia (356–323 BC),P196,https://en.wikipedia.org/wiki/Alexander_the_Great
http://dbpedia.org/resource/Merneith,http://dbpedia.org/ontology/parent,http://dbpedia.org/resource/Djer
http://dbpedia.org/resource/Argead_dynasty,http://dbpedia.org/property/titles,http://dbpedia.org/resource/King_of_Asia
http://dbpedia.org/resource/Coptic_language,http://dbpedia.org/property/ethnicity,http://dbpedia.org/resource/Copts
http://dbpedia.org/resource/Griffin,http://dbpedia.org/property/similarCreatures,http://dbpedia.org/resource/Sphinx
http://dbpedia.org/resource/Ptolemaic_dynasty,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Roman_Republic
http://dbpedia.org/resource/Greece,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hermes
http://dbpedia.org/resource/Greco-Buddhism,http://www.w3.org/2002/07/owl#differentFrom,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Anhur,http://dbpedia.org/property/siblings,http://dbpedia.org/resource/Bastet
http://dbpedia.org/resource/Black_Sea,http://dbpedia.org/property/basinCountries,http://dbpedia.org/resource/Romania
http://dbpedia.org/resource/Human_history,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Timeline_of_ancient_history
http://dbpedia.org/resource/Philo_of_Larissa,http://dbpedia.org/property/influenced,http://dbpedia.org/resource/Antiochus_of_Ascalon
http://dbpedia.org/resource/First_Dynasty_of_Egypt,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Thinis
http://dbpedia.org/resource/Mediterranean_Sea,http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/resource/Alexandria
http://dbpedia.org/resource/Eumenes,http://dbpedia.org/ontology/battle,http://dbpedia.org/resource/Second_War_of_the_Diadochi
http://dbpedia.org/resource/Albania,http://dbpedia.org/property/languages,http://dbpedia.org/resource/Aromanian_language
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/resource/Philip_II_of_Macedon
http://dbpedia.org/resource/Argead_dynasty,http://dbpedia.org/property/estate,http://dbpedia.org/resource/Macedonia_(ancient_kingdom)
http://dbpedia.org/resource/Zeus_Ammon,http://dbpedia.org/ontology/wikiPageRedirects,http://dbpedia.org/resource/Amun
http://dbpedia.org/resource/Lagus,http://dbpedia.org/property/royalHouse,http://dbpedia.org/resource/Ptolemaic_dynasty
Alexander the Great,P67,Anubis
Egyptian Greeks,P104,Ethnic group in Egypt
http://dbpedia.org/resource/Geb,http://dbpedia.org/property/greekEquivalent,http://dbpedia.org/resource/Cronus
Funerary art,P196,Grave art
http://dbpedia.org/resource/Archytas,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Taranto
http://dbpedia.org/resource/Wepwawet,http://dbpedia.org/property/siblings,http://dbpedia.org/resource/Anubis
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/deathPlace,http://dbpedia.org/resource/Mesopotamia
http://dbpedia.org/resource/Cassander,http://dbpedia.org/property/religion,http://dbpedia.org/resource/Ancient_Greek_Religion
Art of ancient Egypt,P67,https://en.wikipedia.org/wiki/Art_of_ancient_Egypt
http://dbpedia.org/resource/Medieval_Greek,http://dbpedia.org/property/script,http://dbpedia.org/resource/Greek_alphabet
Ramesses II,P67,Alexander the Great
Anubis,P67,Buchis
http://dbpedia.org/resource/Clement_of_Alexandria,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Pythagoras
http://dbpedia.org/resource/List_of_country-name_etymologies,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Thoth
http://dbpedia.org/resource/Alexander_IV_of_Macedon,http://dbpedia.org/property/religion,http://dbpedia.org/resource/Ancient_Greek_religion
http://dbpedia.org/resource/Pacific_Islander_Americans,http://dbpedia.org/ontology/religion,http://dbpedia.org/resource/Polytheism
Egyptian pharaoh,P196,https://en.wikipedia.org/wiki/Hor-Aha
http://dbpedia.org/resource/Philip_II_of_Macedon,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Ancient_Macedonian_army
http://dbpedia.org/resource/Alexander_IV_of_Macedon,http://dbpedia.org/property/before,http://dbpedia.org/resource/Philip_III_of_Macedon
http://dbpedia.org/resource/Perseus,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dionysus
http://dbpedia.org/resource/Koine_Greek,http://dbpedia.org/property/fam,http://dbpedia.org/resource/Hellenic_languages
http://dbpedia.org/resource/History_of_Egypt,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Menes
Anubis,P67,Early Dynastic Period (Egypt)
http://dbpedia.org/resource/Proto-Greek_language,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Proto-Greek_language
http://dbpedia.org/resource/Pan_(god),http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Pan_(god)
http://dbpedia.org/resource/Hermes,http://dbpedia.org/property/equivalent,http://dbpedia.org/resource/Thoth
http://dbpedia.org/resource/Alexander_the_Great,http://dbpedia.org/property/father,http://dbpedia.org/resource/Philip_II_of_Macedon
http://dbpedia.org/resource/Acadian_French,http://dbpedia.org/property/script,http://dbpedia.org/resource/Latin_script
http://dbpedia.org/resource/Osiris,http://dbpedia.org/property/siblings,http://dbpedia.org/resource/Horus_the_Elder
http://en.wikipedia.org/wiki/Wepwawet,http://xmlns.com/foaf/0.1/primaryTopic,http://dbpedia.org/resource/Wepwawet
http://dbpedia.org/resource/Ancient_Egypt,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Civilization
